,Unnamed: 0,issue_id,image_id,image_url,height,width,record_date,created_at,modified_at,filename
94,94,8k71pm14t,8k71pm17n,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pm17n/full/max/0/default.jpg,7057.0,4922.0,1832-11-17T00:00:00Z,2019-04-29T16:27:47Z,2019-06-24T13:54:25Z,3_commonwealth_8k71pm14t_accessFull.jpg
95,95,8k71pm14t,8k71pm18x,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pm18x/full/max/0/default.jpg,7066.0,4922.0,1832-11-17T00:00:00Z,2019-04-29T16:27:47Z,2019-06-24T13:54:25Z,4_commonwealth_8k71pm14t_accessFull.jpg
96,96,8k71pm09z,8k71pm10q,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pm10q/full/max/0/default.jpg,7048.0,4931.0,1832-11-03T00:00:00Z,2019-04-29T16:25:48Z,2019-06-24T13:54:24Z,1_commonwealth_8k71pm09z_accessFull.jpg
97,97,8k71pm09z,8k71pm110,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pm110/full/max/0/default.jpg,7048.0,4913.0,1832-11-03T00:00:00Z,2019-04-29T16:25:48Z,2019-06-24T13:54:24Z,2_commonwealth_8k71pm09z_accessFull.jpg
98,98,8k71pm09z,8k71pm128,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pm128/full/max/0/default.jpg,7066.0,4931.0,1832-11-03T00:00:00Z,2019-04-29T16:25:48Z,2019-06-24T13:54:24Z,3_commonwealth_8k71pm09z_accessFull.jpg
99,99,8k71pm09z,8k71pm13j,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pm13j/full/max/0/default.jpg,7084.0,4940.0,1832-11-03T00:00:00Z,2019-04-29T16:25:48Z,2019-06-24T13:54:24Z,4_commonwealth_8k71pm09z_accessFull.jpg
100,100,8k71pm04k,8k71pm05v,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pm05v/full/max/0/default.jpg,7039.0,4931.0,1832-10-20T00:00:00Z,2019-04-29T16:23:57Z,2019-06-24T13:54:23Z,1_commonwealth_8k71pm04k_accessFull.jpg
101,101,8k71pm04k,8k71pm064,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pm064/full/max/0/default.jpg,7048.0,4922.0,1832-10-20T00:00:00Z,2019-04-29T16:23:57Z,2019-06-24T13:54:23Z,2_commonwealth_8k71pm04k_accessFull.jpg
102,102,8k71pm04k,8k71pm07d,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pm07d/full/max/0/default.jpg,7039.0,4922.0,1832-10-20T00:00:00Z,2019-04-29T16:23:57Z,2019-06-24T13:54:23Z,3_commonwealth_8k71pm04k_accessFull.jpg
103,103,8k71pm04k,8k71pm08p,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pm08p/full/max/0/default.jpg,7048.0,4922.0,1832-10-20T00:00:00Z,2019-04-29T16:23:57Z,2019-06-24T13:54:23Z,4_commonwealth_8k71pm04k_accessFull.jpg
104,104,8k71pk99x,8k71pm00g,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pm00g/full/max/0/default.jpg,7111.0,4931.0,1832-10-13T00:00:00Z,2019-04-29T16:21:47Z,2019-06-24T13:54:22Z,1_commonwealth_8k71pk99x_accessFull.jpg
105,105,8k71pk99x,8k71pm01r,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pm01r/full/max/0/default.jpg,7129.0,4940.0,1832-10-13T00:00:00Z,2019-04-29T16:21:47Z,2019-06-24T13:54:22Z,2_commonwealth_8k71pk99x_accessFull.jpg
106,106,8k71pk99x,8k71pm021,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pm021/full/max/0/default.jpg,7093.0,4949.0,1832-10-13T00:00:00Z,2019-04-29T16:21:47Z,2019-06-24T13:54:22Z,3_commonwealth_8k71pk99x_accessFull.jpg
107,107,8k71pk99x,8k71pm039,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pm039/full/max/0/default.jpg,7093.0,4931.0,1832-10-13T00:00:00Z,2019-04-29T16:21:47Z,2019-06-24T13:54:22Z,4_commonwealth_8k71pk99x_accessFull.jpg
108,108,8k71pv989,8k71pv99k,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pv99k/full/max/0/default.jpg,8037.0,5847.0,1841-12-03T00:00:00Z,2019-04-29T21:22:21Z,2019-06-24T13:55:28Z,1_commonwealth_8k71pv989_accessFull.jpg
109,109,8k71pv989,8k71pw004,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pw004/full/max/0/default.jpg,7972.0,5759.0,1841-12-03T00:00:00Z,2019-04-29T21:22:21Z,2019-06-24T13:55:28Z,2_commonwealth_8k71pv989_accessFull.jpg
110,110,8k71pv989,8k71pw01d,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pw01d/full/max/0/default.jpg,8009.0,5825.0,1841-12-03T00:00:00Z,2019-04-29T21:22:21Z,2019-06-24T13:55:28Z,3_commonwealth_8k71pv989_accessFull.jpg
111,111,8k71pv989,8k71pw02p,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pw02p/full/max/0/default.jpg,7967.0,5761.0,1841-12-03T00:00:00Z,2019-04-29T21:22:21Z,2019-06-24T13:55:28Z,4_commonwealth_8k71pv989_accessFull.jpg
112,112,8k71pv882,8k71pv89b,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pv89b/full/max/0/default.jpg,8026.0,5799.0,1841-11-19T00:00:00Z,2019-04-29T21:18:52Z,2019-06-24T13:55:26Z,1_commonwealth_8k71pv882_accessFull.jpg
113,113,8k71pv882,8k71pv903,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pv903/full/max/0/default.jpg,7968.0,5787.0,1841-11-19T00:00:00Z,2019-04-29T21:18:52Z,2019-06-24T13:55:26Z,2_commonwealth_8k71pv882_accessFull.jpg
114,114,8k71pv882,8k71pv91c,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pv91c/full/max/0/default.jpg,8044.0,5847.0,1841-11-19T00:00:00Z,2019-04-29T21:18:52Z,2019-06-24T13:55:26Z,3_commonwealth_8k71pv882_accessFull.jpg
115,115,8k71pv882,8k71pv92n,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pv92n/full/max/0/default.jpg,7944.0,5762.0,1841-11-19T00:00:00Z,2019-04-29T21:18:52Z,2019-06-24T13:55:26Z,4_commonwealth_8k71pv882_accessFull.jpg
116,116,8k71pv78t,8k71pv793,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pv793/full/max/0/default.jpg,8044.0,5889.0,1841-11-05T00:00:00Z,2019-04-29T21:14:59Z,2019-06-24T13:55:24Z,1_commonwealth_8k71pv78t_accessFull.jpg
117,117,8k71pv78t,8k71pv80v,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pv80v/full/max/0/default.jpg,8026.0,5905.0,1841-11-05T00:00:00Z,2019-04-29T21:14:59Z,2019-06-24T13:55:24Z,2_commonwealth_8k71pv78t_accessFull.jpg
118,118,8k71pv78t,8k71pv814,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pv814/full/max/0/default.jpg,8018.0,5848.0,1841-11-05T00:00:00Z,2019-04-29T21:14:59Z,2019-06-24T13:55:24Z,3_commonwealth_8k71pv78t_accessFull.jpg
119,119,8k71pv78t,8k71pv82d,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pv82d/full/max/0/default.jpg,7982.0,5798.0,1841-11-05T00:00:00Z,2019-04-29T21:14:59Z,2019-06-24T13:55:24Z,4_commonwealth_8k71pv78t_accessFull.jpg
120,120,8k71pv83p,8k71pv84z,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pv84z/full/max/0/default.jpg,8023.0,5793.0,1841-11-12T00:00:00Z,2019-04-29T21:16:59Z,2019-06-24T13:55:25Z,1_commonwealth_8k71pv83p_accessFull.jpg
121,121,8k71pv83p,8k71pv857,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pv857/full/max/0/default.jpg,8005.0,5790.0,1841-11-12T00:00:00Z,2019-04-29T21:16:59Z,2019-06-24T13:55:25Z,2_commonwealth_8k71pv83p_accessFull.jpg
122,122,8k71pv83p,8k71pv86h,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pv86h/full/max/0/default.jpg,8008.0,5774.0,1841-11-12T00:00:00Z,2019-04-29T21:16:59Z,2019-06-24T13:55:25Z,3_commonwealth_8k71pv83p_accessFull.jpg
123,123,8k71pv83p,8k71pv87s,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pv87s/full/max/0/default.jpg,8039.0,5806.0,1841-11-12T00:00:00Z,2019-04-29T21:16:59Z,2019-06-24T13:55:25Z,4_commonwealth_8k71pv83p_accessFull.jpg
124,124,8k71pv68k,8k71pv69v,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pv69v/full/max/0/default.jpg,7861.0,5807.0,1841-10-22T00:00:00Z,2019-04-29T21:10:45Z,2019-06-24T13:55:23Z,1_commonwealth_8k71pv68k_accessFull.jpg
125,125,8k71pv68k,8k71pv70m,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pv70m/full/max/0/default.jpg,7839.0,5747.0,1841-10-22T00:00:00Z,2019-04-29T21:10:45Z,2019-06-24T13:55:23Z,2_commonwealth_8k71pv68k_accessFull.jpg
126,126,8k71pv68k,8k71pv71w,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pv71w/full/max/0/default.jpg,7882.0,5775.0,1841-10-22T00:00:00Z,2019-04-29T21:10:45Z,2019-06-24T13:55:23Z,3_commonwealth_8k71pv68k_accessFull.jpg
127,127,8k71pv68k,8k71pv725,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pv725/full/max/0/default.jpg,7847.0,5739.0,1841-10-22T00:00:00Z,2019-04-29T21:10:45Z,2019-06-24T13:55:23Z,4_commonwealth_8k71pv68k_accessFull.jpg
128,128,8k71pv93x,8k71pv946,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pv946/full/max/0/default.jpg,8039.0,5811.0,1841-11-26T00:00:00Z,2019-04-29T21:20:40Z,2019-06-24T13:55:27Z,1_commonwealth_8k71pv93x_accessFull.jpg
129,129,8k71pv93x,8k71pv95g,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pv95g/full/max/0/default.jpg,7980.0,5795.0,1841-11-26T00:00:00Z,2019-04-29T21:20:40Z,2019-06-24T13:55:27Z,2_commonwealth_8k71pv93x_accessFull.jpg
130,130,8k71pv93x,8k71pv96r,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pv96r/full/max/0/default.jpg,7985.0,5811.0,1841-11-26T00:00:00Z,2019-04-29T21:20:40Z,2019-06-24T13:55:27Z,3_commonwealth_8k71pv93x_accessFull.jpg
131,131,8k71pv93x,8k71pv971,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pv971/full/max/0/default.jpg,7965.0,5784.0,1841-11-26T00:00:00Z,2019-04-29T21:20:40Z,2019-06-24T13:55:27Z,4_commonwealth_8k71pv93x_accessFull.jpg
132,132,8k71pv73f,8k71pv74q,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pv74q/full/max/0/default.jpg,8003.0,5805.0,1841-10-29T00:00:00Z,2019-04-29T21:13:03Z,2019-06-24T13:55:24Z,1_commonwealth_8k71pv73f_accessFull.jpg
133,133,8k71pv73f,8k71pv750,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pv750/full/max/0/default.jpg,7996.0,5819.0,1841-10-29T00:00:00Z,2019-04-29T21:13:03Z,2019-06-24T13:55:24Z,2_commonwealth_8k71pv73f_accessFull.jpg
134,134,8k71pv73f,8k71pv768,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pv768/full/max/0/default.jpg,7992.0,5807.0,1841-10-29T00:00:00Z,2019-04-29T21:13:03Z,2019-06-24T13:55:24Z,3_commonwealth_8k71pv73f_accessFull.jpg
135,135,8k71pv73f,8k71pv77j,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pv77j/full/max/0/default.jpg,7992.0,5820.0,1841-10-29T00:00:00Z,2019-04-29T21:13:03Z,2019-06-24T13:55:24Z,4_commonwealth_8k71pv73f_accessFull.jpg
136,136,mc87rg13x,mc87rg146,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rg146/full/max/0/default.jpg,7780.0,5696.0,1861-11-15T00:00:00Z,2019-04-30T18:57:20Z,2019-06-24T13:56:29Z,1_commonwealth_mc87rg13x_accessFull.jpg
137,137,mc87rg13x,mc87rg15g,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rg15g/full/max/0/default.jpg,7791.0,5707.0,1861-11-15T00:00:00Z,2019-04-30T18:57:20Z,2019-06-24T13:56:29Z,2_commonwealth_mc87rg13x_accessFull.jpg
138,138,mc87rg13x,mc87rg16r,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rg16r/full/max/0/default.jpg,7779.0,5704.0,1861-11-15T00:00:00Z,2019-04-30T18:57:20Z,2019-06-24T13:56:29Z,3_commonwealth_mc87rg13x_accessFull.jpg
139,139,mc87rg13x,mc87rg171,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rg171/full/max/0/default.jpg,7777.0,5744.0,1861-11-15T00:00:00Z,2019-04-30T18:57:20Z,2019-06-24T13:56:29Z,4_commonwealth_mc87rg13x_accessFull.jpg
140,140,mc87rg53w,mc87rg545,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rg545/full/max/0/default.jpg,7846.0,5727.0,1862-01-10T00:00:00Z,2019-04-30T19:11:37Z,2019-06-24T13:56:23Z,1_commonwealth_mc87rg53w_accessFull.jpg
141,141,mc87rg53w,mc87rg55f,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rg55f/full/max/0/default.jpg,7821.0,5688.0,1862-01-10T00:00:00Z,2019-04-30T19:11:37Z,2019-06-24T13:56:23Z,2_commonwealth_mc87rg53w_accessFull.jpg
142,142,mc87rg53w,mc87rg56q,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rg56q/full/max/0/default.jpg,7799.0,5721.0,1862-01-10T00:00:00Z,2019-04-30T19:11:37Z,2019-06-24T13:56:23Z,3_commonwealth_mc87rg53w_accessFull.jpg
143,143,mc87rg53w,mc87rg570,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rg570/full/max/0/default.jpg,7816.0,5696.0,1862-01-10T00:00:00Z,2019-04-30T19:11:37Z,2019-06-24T13:56:23Z,4_commonwealth_mc87rg53w_accessFull.jpg
144,144,mc87rg588,mc87rg59j,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rg59j/full/max/0/default.jpg,7792.0,5698.0,1862-01-17T00:00:00Z,2019-04-30T19:14:15Z,2019-06-24T13:56:24Z,1_commonwealth_mc87rg588_accessFull.jpg
145,145,mc87rg588,mc87rg609,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rg609/full/max/0/default.jpg,7811.0,5684.0,1862-01-17T00:00:00Z,2019-04-30T19:14:15Z,2019-06-24T13:56:24Z,2_commonwealth_mc87rg588_accessFull.jpg
146,146,mc87rg588,mc87rg61k,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rg61k/full/max/0/default.jpg,7788.0,5691.0,1862-01-17T00:00:00Z,2019-04-30T19:14:15Z,2019-06-24T13:56:24Z,3_commonwealth_mc87rg588_accessFull.jpg
147,147,mc87rg588,mc87rg62v,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rg62v/full/max/0/default.jpg,7820.0,5694.0,1862-01-17T00:00:00Z,2019-04-30T19:14:15Z,2019-06-24T13:56:24Z,4_commonwealth_mc87rg588_accessFull.jpg
148,148,mc87rg082,mc87rg09b,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rg09b/full/max/0/default.jpg,7777.0,5726.0,1861-11-08T00:00:00Z,2019-04-30T18:55:26Z,2019-06-24T13:56:28Z,1_commonwealth_mc87rg082_accessFull.jpg
149,149,mc87rg082,mc87rg103,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rg103/full/max/0/default.jpg,7795.0,5700.0,1861-11-08T00:00:00Z,2019-04-30T18:55:26Z,2019-06-24T13:56:28Z,2_commonwealth_mc87rg082_accessFull.jpg
150,150,mc87rg082,mc87rg11c,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rg11c/full/max/0/default.jpg,7793.0,5703.0,1861-11-08T00:00:00Z,2019-04-30T18:55:26Z,2019-06-24T13:56:28Z,3_commonwealth_mc87rg082_accessFull.jpg
151,151,mc87rg082,mc87rg12n,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rg12n/full/max/0/default.jpg,7812.0,5688.0,1861-11-08T00:00:00Z,2019-04-30T18:55:26Z,2019-06-24T13:56:28Z,4_commonwealth_mc87rg082_accessFull.jpg
152,152,mc87rh134,mc87rh14d,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rh14d/full/max/0/default.jpg,7803.0,5700.0,1862-04-04T00:00:00Z,2019-04-30T19:40:42Z,2019-06-24T13:56:26Z,1_commonwealth_mc87rh134_accessFull.jpg
153,153,mc87rh134,mc87rh15p,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rh15p/full/max/0/default.jpg,7793.0,5712.0,1862-04-04T00:00:00Z,2019-04-30T19:40:42Z,2019-06-24T13:56:26Z,2_commonwealth_mc87rh134_accessFull.jpg
154,154,mc87rh134,mc87rh16z,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rh16z/full/max/0/default.jpg,7815.0,5723.0,1862-04-04T00:00:00Z,2019-04-30T19:40:42Z,2019-06-24T13:56:26Z,3_commonwealth_mc87rh134_accessFull.jpg
155,155,mc87rh134,mc87rh177,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rh177/full/max/0/default.jpg,7794.0,5665.0,1862-04-04T00:00:00Z,2019-04-30T19:40:42Z,2019-06-24T13:56:26Z,4_commonwealth_mc87rh134_accessFull.jpg
156,156,mc87rg43n,mc87rg44x,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rg44x/full/max/0/default.jpg,7813.0,5700.0,1861-12-27T00:00:00Z,2019-04-30T19:07:17Z,2019-06-24T13:56:22Z,1_commonwealth_mc87rg43n_accessFull.jpg
157,157,mc87rg43n,mc87rg456,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rg456/full/max/0/default.jpg,7789.0,5710.0,1861-12-27T00:00:00Z,2019-04-30T19:07:17Z,2019-06-24T13:56:22Z,2_commonwealth_mc87rg43n_accessFull.jpg
158,158,mc87rg43n,mc87rg46g,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rg46g/full/max/0/default.jpg,7851.0,5724.0,1861-12-27T00:00:00Z,2019-04-30T19:07:17Z,2019-06-24T13:56:22Z,3_commonwealth_mc87rg43n_accessFull.jpg
159,159,mc87rg43n,mc87rg47r,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rg47r/full/max/0/default.jpg,7808.0,5720.0,1861-12-27T00:00:00Z,2019-04-30T19:07:17Z,2019-06-24T13:56:22Z,4_commonwealth_mc87rg43n_accessFull.jpg
160,160,mc87rf183,mc87rf19c,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rf19c/full/max/0/default.jpg,7792.0,5727.0,1861-07-05T00:00:00Z,2019-04-30T18:20:11Z,2019-06-24T13:56:19Z,1_commonwealth_mc87rf183_accessFull.jpg
161,161,mc87rf183,mc87rf204,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rf204/full/max/0/default.jpg,7821.0,5736.0,1861-07-05T00:00:00Z,2019-04-30T18:20:11Z,2019-06-24T13:56:19Z,2_commonwealth_mc87rf183_accessFull.jpg
162,162,mc87rf183,mc87rf21d,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rf21d/full/max/0/default.jpg,7799.0,5724.0,1861-07-05T00:00:00Z,2019-04-30T18:20:11Z,2019-06-24T13:56:19Z,3_commonwealth_mc87rf183_accessFull.jpg
163,163,mc87rf183,mc87rf22p,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rf22p/full/max/0/default.jpg,7801.0,5679.0,1861-07-05T00:00:00Z,2019-04-30T18:20:11Z,2019-06-24T13:56:19Z,4_commonwealth_mc87rf183_accessFull.jpg
164,164,mc87rg634,mc87rg64d,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rg64d/full/max/0/default.jpg,7827.0,5721.0,1862-01-24T00:00:00Z,2019-04-30T19:17:45Z,2019-06-24T13:56:25Z,1_commonwealth_mc87rg634_accessFull.jpg
165,165,mc87rg634,mc87rg65p,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rg65p/full/max/0/default.jpg,7819.0,5682.0,1862-01-24T00:00:00Z,2019-04-30T19:17:45Z,2019-06-24T13:56:25Z,2_commonwealth_mc87rg634_accessFull.jpg
166,166,mc87rg634,mc87rg66z,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rg66z/full/max/0/default.jpg,7794.0,5697.0,1862-01-24T00:00:00Z,2019-04-30T19:17:45Z,2019-06-24T13:56:25Z,3_commonwealth_mc87rg634_accessFull.jpg
167,167,mc87rg634,mc87rg677,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rg677/full/max/0/default.jpg,7803.0,5683.0,1862-01-24T00:00:00Z,2019-04-30T19:17:45Z,2019-06-24T13:56:25Z,4_commonwealth_mc87rg634_accessFull.jpg
168,168,mc87rg03p,mc87rg04z,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rg04z/full/max/0/default.jpg,7789.0,5718.0,1861-11-01T00:00:00Z,2019-04-30T18:53:05Z,2019-06-24T13:56:27Z,1_commonwealth_mc87rg03p_accessFull.jpg
169,169,mc87rg03p,mc87rg057,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rg057/full/max/0/default.jpg,7818.0,5713.0,1861-11-01T00:00:00Z,2019-04-30T18:53:05Z,2019-06-24T13:56:27Z,2_commonwealth_mc87rg03p_accessFull.jpg
170,170,mc87rg03p,mc87rg06h,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rg06h/full/max/0/default.jpg,7780.0,5716.0,1861-11-01T00:00:00Z,2019-04-30T18:53:05Z,2019-06-24T13:56:27Z,3_commonwealth_mc87rg03p_accessFull.jpg
171,171,mc87rg03p,mc87rg07s,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rg07s/full/max/0/default.jpg,7774.0,5690.0,1861-11-01T00:00:00Z,2019-04-30T18:53:05Z,2019-06-24T13:56:27Z,4_commonwealth_mc87rg03p_accessFull.jpg
172,172,mc87rf981,mc87rf999,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rf999/full/max/0/default.jpg,7776.0,5707.0,1861-10-25T00:00:00Z,2019-04-30T18:50:11Z,2019-06-24T13:56:28Z,1_commonwealth_mc87rf981_accessFull.jpg
173,173,mc87rf981,mc87rg00v,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rg00v/full/max/0/default.jpg,7770.0,5688.0,1861-10-25T00:00:00Z,2019-04-30T18:50:11Z,2019-06-24T13:56:28Z,2_commonwealth_mc87rf981_accessFull.jpg
174,174,mc87rf981,mc87rg014,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rg014/full/max/0/default.jpg,7793.0,5730.0,1861-10-25T00:00:00Z,2019-04-30T18:50:11Z,2019-06-24T13:56:28Z,3_commonwealth_mc87rf981_accessFull.jpg
175,175,mc87rf981,mc87rg02d,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rg02d/full/max/0/default.jpg,7794.0,5681.0,1861-10-25T00:00:00Z,2019-04-30T18:50:11Z,2019-06-24T13:56:28Z,4_commonwealth_mc87rf981_accessFull.jpg
176,176,mc87rg33d,mc87rg34p,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rg34p/full/max/0/default.jpg,7775.0,5694.0,1861-12-13T00:00:00Z,2019-04-30T19:02:44Z,2019-06-24T13:56:37Z,1_commonwealth_mc87rg33d_accessFull.jpg
177,177,mc87rg33d,mc87rg35z,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rg35z/full/max/0/default.jpg,7779.0,5697.0,1861-12-13T00:00:00Z,2019-04-30T19:02:44Z,2019-06-24T13:56:37Z,2_commonwealth_mc87rg33d_accessFull.jpg
178,178,mc87rg33d,mc87rg367,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rg367/full/max/0/default.jpg,7784.0,5730.0,1861-12-13T00:00:00Z,2019-04-30T19:02:44Z,2019-06-24T13:56:37Z,3_commonwealth_mc87rg33d_accessFull.jpg
179,179,mc87rg33d,mc87rg37h,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rg37h/full/max/0/default.jpg,7794.0,5717.0,1861-12-13T00:00:00Z,2019-04-30T19:02:44Z,2019-06-24T13:56:37Z,4_commonwealth_mc87rg33d_accessFull.jpg
180,180,mc87rf83d,mc87rf84p,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rf84p/full/max/0/default.jpg,7786.0,5684.0,1861-10-04T00:00:00Z,2019-04-30T18:43:38Z,2019-06-24T13:56:30Z,1_commonwealth_mc87rf83d_accessFull.jpg
181,181,mc87rf83d,mc87rf85z,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rf85z/full/max/0/default.jpg,7777.0,5691.0,1861-10-04T00:00:00Z,2019-04-30T18:43:38Z,2019-06-24T13:56:30Z,2_commonwealth_mc87rf83d_accessFull.jpg
182,182,mc87rf83d,mc87rf867,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rf867/full/max/0/default.jpg,7794.0,5717.0,1861-10-04T00:00:00Z,2019-04-30T18:43:38Z,2019-06-24T13:56:30Z,3_commonwealth_mc87rf83d_accessFull.jpg
183,183,mc87rf83d,mc87rf87h,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rf87h/full/max/0/default.jpg,7777.0,5691.0,1861-10-04T00:00:00Z,2019-04-30T18:43:38Z,2019-06-24T13:56:30Z,4_commonwealth_mc87rf83d_accessFull.jpg
184,184,mc87rg189,mc87rg19k,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rg19k/full/max/0/default.jpg,7777.0,5743.0,1861-11-22T00:00:00Z,2019-04-30T18:58:54Z,2019-06-24T13:56:35Z,1_commonwealth_mc87rg189_accessFull.jpg
185,185,mc87rg189,mc87rg20b,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rg20b/full/max/0/default.jpg,7780.0,5697.0,1861-11-22T00:00:00Z,2019-04-30T18:58:54Z,2019-06-24T13:56:35Z,2_commonwealth_mc87rg189_accessFull.jpg
186,186,mc87rg189,mc87rg21m,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rg21m/full/max/0/default.jpg,7768.0,5758.0,1861-11-22T00:00:00Z,2019-04-30T18:58:54Z,2019-06-24T13:56:35Z,3_commonwealth_mc87rg189_accessFull.jpg
